Keyword,Name,Rating,Review_count,Price_range,Category,Address,Latitude,Longitude,Current_status,Next_status,Website,Scraped_at,Telephone,Tags,Detail_URL
Auto body repair shop staten island ny,Color Blend Autobody,3.0,4,,Auto body shop,1264 Castleton Ave,40.6337536,-74.1247989,Closed,Opens 8 AM Tue,,2024-03-04 16:22:18,(347) 938-3559,,https://www.google.com/maps/place/Color+Blend+Autobody/data=!4m7!3m6!1s0x89c24ddf6fa48ce3:0xfd0f03fb58754e7d!8m2!3d40.6337536!4d-74.1247989!16s%2Fg%2F1w97w8sn!19sChIJ44ykb99NwokRfU51WPsDD_0?authuser=0&hl=en&rclk=1
Auto body repair shop staten island ny,Double Dees Chariot Collision,4.7,47,,Auto body shop,950 Bloomingdale Rd,40.5489269,-74.2212317,Closed,Opens 9 AM Tue,http://www.chariotcollision.com/,2024-03-04 16:22:20,(718) 984-8446," 
""Excellent repair work.""
 
BOOK ONLINE",https://www.google.com/maps/place/Double+Dees+Chariot+Collision/data=!4m7!3m6!1s0x89c24bacc09f66d1:0xd90f48c5d9f1cf17!8m2!3d40.5489269!4d-74.2212317!16s%2Fg%2F1tl4dyj6!19sChIJ0WafwKxLwokRF8_x2cVID9k?authuser=0&hl=en&rclk=1
Auto body repair shop staten island ny,S&L Island Auto Repair,No reviews,,,Auto body shop,58 Winant St,40.6361272,-74.1467965,Closed,Opens 9 AM Tue,,2024-03-04 16:22:21,(347) 466-4889,,https://www.google.com/maps/place/S%26L+Island+Auto+Repair/data=!4m7!3m6!1s0x89c24d0f49c50a1d:0xb806125e169eabad!8m2!3d40.6361272!4d-74.1467965!16s%2Fg%2F11vknbchzp!19sChIJHQrFSQ9NwokRraueFl4SBrg?authuser=0&hl=en&rclk=1
Auto body repair shop staten island ny,Tesla Approved Auto Body Shop - Collision Center,5.0,2,,Auto body shop,65 Grasmere Ave Suite 101,40.6026396,-74.0840999,Closed,Opens 8 AM Tue,https://www.autoprostatenisland.com/tesla,2024-03-04 16:22:22,(718) 619-4427,,https://www.google.com/maps/place/Tesla+Approved+Auto+Body+Shop+-+Collision+Center/data=!4m7!3m6!1s0x89c24fc722ae8671:0xfa119e5604fefdc9!8m2!3d40.6026396!4d-74.0840999!16s%2Fg%2F11py9_g2m1!19sChIJcYauIsdPwokRyf3-BFaeEfo?authuser=0&hl=en&rclk=1
Auto body repair shop staten island ny,West Shore Auto Services,5.0,9,,Auto repair shop,95 Lundsten Ave,40.5385618,-74.2352664,,,,2024-03-04 16:22:23,," 
""Paintless dent repair was excellent.""",https://www.google.com/maps/place/West+Shore+Auto+Services/data=!4m7!3m6!1s0x89c3b53bf9a1cf03:0xf33f47d4ce8d6ebf!8m2!3d40.5385618!4d-74.2352664!16s%2Fg%2F1tf3pvkt!19sChIJA8-h-Tu1w4kRv26NztRHP_M?authuser=0&hl=en&rclk=1
Auto body repair shop staten island ny,so fine auto corp,5.0,11,,Auto body shop,156 Clove Rd,40.6363638,-74.1268515,Closed,Opens 8 AM Tue,https://so-fine-auto-corp.business.site/,2024-03-04 16:22:25,(917) 937-6176,,https://www.google.com/maps/place/so+fine+auto+corp/data=!4m7!3m6!1s0x89c24dde3f4d48bb:0x9ae3edd8fbfbc08e!8m2!3d40.6363638!4d-74.1268515!16s%2Fg%2F11c5_29bk8!19sChIJu0hNP95NwokRjsD7-9jt45o?authuser=0&hl=en&rclk=1
Auto body repair shop staten island ny,Henry's Service Center,4.7,41,,Auto body shop,4414 Arthur Kill Rd,40.5345889,-74.2358374,Closed,Opens 8 AM Tue,,2024-03-04 16:22:26,(718) 948-2725," 
""Will visit again if I need any future auto repairs.""",https://www.google.com/maps/place/Henry%27s+Service+Center/data=!4m7!3m6!1s0x89c3b538ca6b7fad:0xc468d38a9bb3b6ff!8m2!3d40.5345889!4d-74.2358374!16s%2Fg%2F1tgddbw_!19sChIJrX9ryji1w4kR_7azm4rTaMQ?authuser=0&hl=en&rclk=1
Auto body repair shop staten island ny,Izzo’s Garage,5.0,6,,Auto body shop,3030 Veterans Rd W,40.5285683,-74.2366975,Closed,Opens 8 AM Tue,,2024-03-04 16:22:27,(929) 493-0001,,https://www.google.com/maps/place/Izzo%E2%80%99s+Garage/data=!4m7!3m6!1s0x89c3b5acd5c6639d:0x77ec913f634b9fe7!8m2!3d40.5285683!4d-74.2366975!16s%2Fg%2F11rmm_6brf!19sChIJnWPG1ay1w4kR559LYz-R7Hc?authuser=0&hl=en&rclk=1
Auto body repair shop staten island ny,Rafi's Auto Repair,4.5,67,,Auto repair shop,936 Richmond Ave,40.624581,-74.14932,Closes soon,6 PMOpens 8 AM Tue,,2024-03-04 16:22:28,(718) 727-0833,"  ""I  have used this repair shop for 10 years.""",https://www.google.com/maps/place/Rafi%27s+Auto+Repair/data=!4m7!3m6!1s0x89c24db5c4a9fe77:0xfc5f59d1b711a6d5!8m2!3d40.624581!4d-74.14932!16s%2Fg%2F11gghztt8d!19sChIJd_6pxLVNwokR1aYRt9FZX_w?authuser=0&hl=en&rclk=1
Auto body repair shop staten island ny,P & T Auto Repairs of Staten Island,4.9,48,,Auto repair shop,2062 Richmond Rd,40.5817091,-74.1108395,Open,Closes 6:30 PM,,2024-03-04 16:22:30,(718) 979-2424," 
""Best auto repaire fair price and very good repairs""",https://www.google.com/maps/place/P+%26+T+Auto+Repairs+of+Staten+Island/data=!4m7!3m6!1s0x89c24eb1b8a9fc01:0x2017445bd70741a!8m2!3d40.5817091!4d-74.1108395!16s%2Fg%2F1thxlzs9!19sChIJAfypuLFOwokRGnRwvUV0AQI?authuser=0&hl=en&rclk=1
Auto body repair shop staten island ny,Payless Auto Repair,4.1,72,,Auto repair shop,151 Victory Blvd,40.6370739,-74.081477,Closes soon,5:30 PMOpens 8 AM Tue,https://paylessauto151.wixsite.com/paylessautorepair,2024-03-04 16:22:31,(718) 727-8121,,https://www.google.com/maps/place/Payless+Auto+Repair/data=!4m7!3m6!1s0x89c24e33b8b2211b:0x20bc8e87f9251e5!8m2!3d40.6370739!4d-74.081477!16s%2Fg%2F1ygvszyb3!19sChIJGyGyuDNOwokR5VGSf-jICwI?authuser=0&hl=en&rclk=1
Auto body repair shop staten island ny,Island Auto Group Service Center,5.0,1,,Auto body shop,1580 Hylan Blvd,40.5897756,-74.0885381,Closed,Opens 8 AM Tue,https://www.islandautogroup.com/service.htm,2024-03-04 16:22:32,(888) 481-1982,,https://www.google.com/maps/place/Island+Auto+Group+Service+Center/data=!4m7!3m6!1s0x89c24f1b03b566cb:0xd96831bd94a85a85!8m2!3d40.5897756!4d-74.0885381!16s%2Fg%2F11nh9b5gz6!19sChIJy2a1AxtPwokRhVqolL0xaNk?authuser=0&hl=en&rclk=1
Auto body repair shop staten island ny,Bumper 2 Bumper Automotive Corp,No reviews,,,Auto body shop,88 Barker St,40.6350368,-74.1215414,Closed,Opens 8 AM Tue,,2024-03-04 16:22:33,(516) 451-1111,,https://www.google.com/maps/place/Bumper+2+Bumper+Automotive+Corp/data=!4m7!3m6!1s0x89c24f81fad2b0ff:0x5860cd9a9c21350!8m2!3d40.6350368!4d-74.1215414!16s%2Fg%2F11tnby2f40!19sChIJ_7DS-oFPwokRUBPCqdkMhgU?authuser=0&hl=en&rclk=1
Auto body repair shop staten island ny,Tom & Arties Automotive Repair,4.8,50,,Auto repair shop,227 Veterans Rd W,40.5549255,-74.2146465,Closed,Opens 8 AM Tue,,2024-03-04 16:22:36,(718) 967-7817,,https://www.google.com/maps/place/Tom+%26+Arties+Automotive+Repair/data=!4m7!3m6!1s0x89c24b2b80d24149:0x4e4e503aeb9097e1!8m2!3d40.5549255!4d-74.2146465!16s%2Fg%2F1hg4_d2tp!19sChIJSUHSgCtLwokR4ZeQ6zpQTk4?authuser=0&hl=en&rclk=1
Auto body repair shop staten island ny,Automaster Land LLC,4.6,117,,Auto body shop,661 Cary Ave,40.6320705,-74.1235601,Closes soon,6 PMOpens 8 AM Tue,https://automasterlandllc.com/,2024-03-04 16:22:37,(718) 273-1242," 
""Best auto repair shop in Staten Island with great customer service.""",https://www.google.com/maps/place/Automaster+Land+LLC/data=!4m7!3m6!1s0x89c24e75f98bae7b:0xbddb68c9a5bb4ceb!8m2!3d40.6320705!4d-74.1235601!16s%2Fg%2F1tjmfknr!19sChIJe66L-XVOwokR60y7pclo270?authuser=0&hl=en&rclk=1
Auto body repair shop staten island ny,J & S Auto Center,4.7,116,,Auto repair shop,505 Tompkins Ave.,40.6134793,-74.0717625,Closed,Opens 8 AM Tue,,2024-03-04 16:22:38,(718) 727-3377," 
""... to have mechanical work done on the car and body work as well.""",https://www.google.com/maps/place/J+%26+S+Auto+Center/data=!4m7!3m6!1s0x89c24fabef5f24bb:0x1dc6d3797db3cf6e!8m2!3d40.6134793!4d-74.0717625!16s%2Fg%2F1vtzj3bq!19sChIJuyRf76tPwokRbs-zfXnTxh0?authuser=0&hl=en&rclk=1
Auto body repair shop staten island ny,Triangle Auto Repair,5.0,32,,Auto repair shop,60 Park Ave,40.6388806,-74.1316616,Closed,Opens 8 AM Tue,,2024-03-04 16:22:39,(718) 442-9159,,https://www.google.com/maps/place/Triangle+Auto+Repair/data=!4m7!3m6!1s0x89c24de76b4b413f:0xa7d3c906f18d8779!8m2!3d40.6388806!4d-74.1316616!16s%2Fg%2F1vc6f99y!19sChIJP0FLa-dNwokReYeN8QbJ06c?authuser=0&hl=en&rclk=1
Auto body repair shop staten island ny,Preferred Auto Repair at Bel Air - Staten Island,3.3,65,,Auto repair shop,496 Arthur Kill Rd,40.5623051,-74.1569572,Closed,Opens 7 AM Tue,http://www.preferredautorepairatbelair.com/,2024-03-04 16:22:41,(718) 948-9745,,https://www.google.com/maps/place/Preferred+Auto+Repair+at+Bel+Air+-+Staten+Island/data=!4m7!3m6!1s0x89c24b97cfd786a9:0x5bdef290f3982c87!8m2!3d40.5623051!4d-74.1569572!16s%2Fg%2F1tpf80rq!19sChIJqYbXz5dLwokRhyyY85Dy3ls?authuser=0&hl=en&rclk=1
Auto body repair shop staten island ny,Staten Island Auto Paint,4.3,3,,Auto body parts supplier,115 Jewett Ave,40.6341898,-74.1288886,Closed,Opens 9 AM Tue,http://siautocolor.com/,2024-03-04 16:22:42,(718) 816-9111," 
In-store shopping",https://www.google.com/maps/place/Staten+Island+Auto+Paint/data=!4m7!3m6!1s0x89c24dde8f95a695:0xb4b32caead285cee!8m2!3d40.6341898!4d-74.1288886!16s%2Fg%2F11fz9x8160!19sChIJlaaVj95NwokR7lwora4ss7Q?authuser=0&hl=en&rclk=1
Auto body repair shop staten island ny,Twin Auto Repair,4.9,10,,Auto repair shop,1890-A Richmond Ter,40.6369938,-74.1281709,Closed,Opens 12 PM Tue,http://twinsampauto.com/,2024-03-04 16:22:43,(718) 981-0004,,https://www.google.com/maps/place/Twin+Auto+Repair/data=!4m7!3m6!1s0x89c24de09e10982d:0x93fc9d66aa8e5d57!8m2!3d40.6369938!4d-74.1281709!16s%2Fg%2F1tf03d1n!19sChIJLZgQnuBNwokRV12Oqmad_JM?authuser=0&hl=en&rclk=1
Auto body repair shop staten island ny,Beso Auto Repair,4.8,80,,Auto repair shop,369 Alter Ave,40.5882983,-74.0897442,Closes soon,6 PMOpens 8 AM Tue,https://beso-auto-repair.business.site/,2024-03-04 16:22:44,(718) 351-5050," 
""Beso Auto Repair is great.""",https://www.google.com/maps/place/Beso+Auto+Repair/data=!4m7!3m6!1s0x89c24f9e42496b11:0xef765bf9c91ef648!8m2!3d40.5882983!4d-74.0897442!16s%2Fg%2F11f7r4cfw5!19sChIJEWtJQp5PwokRSPYeyflbdu8?authuser=0&hl=en&rclk=1
Auto body repair shop staten island ny,S Auto Body Shop,5.0,1,,Auto body shop,3092 Richmond Ter,40.6380939,-74.1624904,Temporarily closed,,https://s-63.ueniweb.com/?utm_campaign=gmb,2024-03-04 16:22:46,(718) 816-5552,,https://www.google.com/maps/place/S+Auto+Body+Shop/data=!4m7!3m6!1s0x89c24d11a8d7c971:0x478952de76d87b1b!8m2!3d40.6380939!4d-74.1624904!16s%2Fg%2F11qqx1fqfv!19sChIJccnXqBFNwokRG3vYdt5SiUc?authuser=0&hl=en&rclk=1
Auto body repair shop staten island ny,Eagle auto shop,4.6,14,,Auto repair shop,13 Elm St,40.641646,-74.1146718,Closes soon,6 PMOpens 8 AM Tue,,2024-03-04 16:22:48,(917) 670-7018,,https://www.google.com/maps/place/Eagle+auto+shop/data=!4m7!3m6!1s0x89c24e0e5c66576d:0xbc79eaae2465bf54!8m2!3d40.641646!4d-74.1146718!16s%2Fg%2F11bx8sglhq!19sChIJbVdmXA5OwokRVL9lJK7qebw?authuser=0&hl=en&rclk=1
Auto body repair shop staten island ny,Ten Point Auto Services,4.6,237,,Auto repair shop,105 New Dorp Ln,40.5745196,-74.1166322,Closes soon,6 PMOpens 8 AM Tue,http://www.tenpointauto.com/,2024-03-04 16:22:49,(718) 667-3926," 
""I would definitely recommend this car repair shop.""",https://www.google.com/maps/place/Ten+Point+Auto+Services/data=!4m7!3m6!1s0x89c249536ca63d95:0x9939ef13a461c5de!8m2!3d40.5745196!4d-74.1166322!16s%2Fg%2F1tf3ptj_!19sChIJlT2mbFNJwokR3sVhpBPvOZk?authuser=0&hl=en&rclk=1
Auto body repair shop staten island ny,Sun SI Auto 新光汽车维修保养中心,4.7,146,,Car repair and maintenance service,138 Lynhurst Ave,40.6166569,-74.0722354,Closes soon,6 PMOpens 9 AM Tue,https://sun-si-auto.business.site/?utm_source=gmb&utm_medium=referral,2024-03-04 16:22:50,(718) 799-3339," 
""I will highly recommend this auto repair shop.""",https://www.google.com/maps/place/Sun+SI+Auto+%E6%96%B0%E5%85%89%E6%B1%BD%E8%BD%A6%E7%BB%B4%E4%BF%AE%E4%BF%9D%E5%85%BB%E4%B8%AD%E5%BF%83/data=!4m7!3m6!1s0x89c24f7917407713:0x2400f7e8131e7be2!8m2!3d40.6166569!4d-74.0722354!16s%2Fg%2F11j5kq8qkp!19sChIJE3dAF3lPwokR4nseE-j3ACQ?authuser=0&hl=en&rclk=1
Auto body repair shop staten island ny,Brothers auto Repairs,4.8,45,,Auto repair shop,13A Tompkins Ave.,40.6241281,-74.0792059,Closed,Opens 8 AM Tue,https://brotherautorepairs.com/,2024-03-04 16:22:52,(929) 364-0487,,https://www.google.com/maps/place/Brothers+auto+Repairs/data=!4m7!3m6!1s0x89c24f6d1d9c628f:0x7b58f3c1697f03f7!8m2!3d40.6241281!4d-74.0792059!16s%2Fg%2F11f7snszs7!19sChIJj2KcHW1PwokR9wN_acHzWHs?authuser=0&hl=en&rclk=1
Auto body repair shop staten island ny,Staten Island Auto Werks,4.8,19,,Auto body shop,2265 Richmond Ter,40.640109,-74.1389201,Temporarily closed,,,2024-03-04 16:22:53,," 
""I brought my car in for new tires and repairs.""",https://www.google.com/maps/place/Staten+Island+Auto+Werks/data=!4m7!3m6!1s0x89c24de849f714d5:0x381b3a65ec53dcb!8m2!3d40.640109!4d-74.1389201!16s%2Fg%2F1261gfg8k!19sChIJ1RT3SehNwokRyz3FXqazgQM?authuser=0&hl=en&rclk=1
Auto body repair shop staten island ny,D & I Auto Repairs,4.7,21,,Auto repair shop,66 Broadway,40.6395341,-74.1181693,Closes soon,6 PMOpens 10 AM Tue,,2024-03-04 16:22:54,(718) 966-0825," 
""Great and trust worthy repair shop.""",https://www.google.com/maps/place/D+%26+I+Auto+Repairs/data=!4m7!3m6!1s0x89c24bab38da05ef:0x5a19900285eb92f6!8m2!3d40.6395341!4d-74.1181693!16s%2Fg%2F11gnnml2y2!19sChIJ7wXaOKtLwokR9pLrhQKQGVo?authuser=0&hl=en&rclk=1
Auto body repair shop staten island ny,Barry's Auto Detailing,5.0,1,,Auto body shop,4295 Amboy Rd,40.5461831,-74.159523,Closed,Opens 8 AM Tue,https://barrysautobody.com/,2024-03-04 16:22:55,(718) 948-8585," 
""They were able to fit me in on a weekend to repair my passenger ...""",https://www.google.com/maps/place/Barry%27s+Auto+Detailing/data=!4m7!3m6!1s0x89c24badf848d021:0x23d12e29f5dc01a2!8m2!3d40.5461831!4d-74.159523!16s%2Fg%2F11clytqcqq!19sChIJIdBI-K1LwokRogHc9Sku0SM?authuser=0&hl=en&rclk=1
Auto body repair shop staten island ny,Bella Auto Body Paint & Tools Inc.,5.0,5,,Auto body parts supplier,2589 Richmond Ter #30,40.6376013,-74.1478704,Closed,Opens 8 AM Tue,http://www.bellaautosupply.com/,2024-03-04 16:22:57,(718) 442-8888," 
In-store shopping
·
Curbside pickup
·
Delivery",https://www.google.com/maps/place/Bella+Auto+Body+Paint+%26+Tools+Inc./data=!4m7!3m6!1s0x89c24dae7af74afb:0x815d67bec12aeb7d!8m2!3d40.6376013!4d-74.1478704!16s%2Fg%2F11fmp99tyj!19sChIJ-0r3eq5NwokRfesqwb5nXYE?authuser=0&hl=en&rclk=1
Auto body repair shop staten island ny,Auto Repair Siny Inc,4.3,3,,Auto repair shop,1388 Richmond Ter,40.6420781,-74.1147845,,,,2024-03-04 16:22:58,,,https://www.google.com/maps/place/Auto+Repair+Siny+Inc/data=!4m7!3m6!1s0x89c24e0e573af2b5:0x2a5e3be455aa2d9d!8m2!3d40.6420781!4d-74.1147845!16s%2Fg%2F1v420cb3!19sChIJtfI6Vw5OwokRnS2qVeQ7Xio?authuser=0&hl=en&rclk=1
Auto body repair shop staten island ny,Barry's Auto Repair,3.6,7,,Auto repair shop,4305 Amboy Rd,40.5460616,-74.1596366,Closed,Opens 8 AM Tue,,2024-03-04 16:22:59,(718) 948-7037,,https://www.google.com/maps/place/Barry%27s+Auto+Repair/data=!4m7!3m6!1s0x89c24bad8ca45f21:0x8488db5d3036f849!8m2!3d40.5460616!4d-74.1596366!16s%2Fg%2F11clyd5zlf!19sChIJIV-kjK1LwokRSfg2MF3biIQ?authuser=0&hl=en&rclk=1
Auto body repair shop staten island ny,exoticautobodyandvinylwraps,No reviews,,,Auto body shop,44 Rector St,40.6360718,-74.1282228,Temporarily closed,,,2024-03-04 16:23:01,(347) 283-4600,,https://www.google.com/maps/place/exoticautobodyandvinylwraps/data=!4m7!3m6!1s0x89c24d16b3efe293:0x265144d057c67d58!8m2!3d40.6360718!4d-74.1282228!16s%2Fg%2F11rk1jkwdn!19sChIJk-LvsxZNwokRWH3GV9BEUSY?authuser=0&hl=en&rclk=1
Auto body repair shop staten island ny,Brothers Foreign Car Repair,4.7,68,,Auto repair shop,2151 Forest Ave,40.6269367,-74.1610511,Closed,Opens 9 AM Tue,,2024-03-04 16:23:03,(718) 448-0300,,https://www.google.com/maps/place/Brothers+Foreign+Car+Repair/data=!4m7!3m6!1s0x89c24dae7616e5bd:0xdac988081debdc27!8m2!3d40.6269367!4d-74.1610511!16s%2Fg%2F1tdb9rgv!19sChIJveUWdq5NwokRJ9zrHQiIydo?authuser=0&hl=en&rclk=1
Auto body repair shop staten island ny,S & I Auto Color & Body Supply,4.8,38,,Auto body parts supplier,896 Post Ave,40.6308382,-74.1308681,Closed,Opens 8 AM Tue,http://siautocolor.com/,2024-03-04 16:23:04,(718) 447-1550," 
""Looking for automotive paint give this place a try , very helpful and friendly staff .""",https://www.google.com/maps/place/S+%26+I+Auto+Color+%26+Body+Supply/data=!4m7!3m6!1s0x89c24ddbc4682ed1:0x721d4296b045bfa1!8m2!3d40.6308382!4d-74.1308681!16s%2Fg%2F1tdwfvcx!19sChIJ0S5oxNtNwokRob9FsJZCHXI?authuser=0&hl=en&rclk=1
Auto body repair shop manhattan ny,Auto Body Repair NYC,3.8,33,,Auto body shop,537 W 38th St,40.7580234,-73.9989069,Closes soon,6 PMOpens 9 AM Tue,https://www.a1collisionny.com/,2024-03-04 16:23:24,(212) 564-7100," 
""AMAZING COLLISION REPAIR SPECIALISTS!""",https://www.google.com/maps/place/Auto+Body+Repair+NYC/data=!4m7!3m6!1s0x89c2584cc3120bb1:0xa4b61bfc54e3c6e1!8m2!3d40.7580234!4d-73.9989069!16s%2Fg%2F1pp2vh4x2!19sChIJsQsSw0xYwokR4cbjVPwbtqQ?authuser=0&hl=en&rclk=1
Auto body repair shop manhattan ny,Manhattan Auto Service and Bodywork,5.0,23,,Auto body shop,2451 1st Ave.,40.8024108,-73.9313437,Open,Closes 7 PM,https://autorepairservicenyc.com/,2024-03-04 16:23:25,(212) 838-8888," 
""The service at Manhattan repair shop is superb.""",https://www.google.com/maps/place/Manhattan+Auto+Service+and+Bodywork/data=!4m7!3m6!1s0x89c2f51f474f2519:0x3a08f7df177a73e3!8m2!3d40.8024108!4d-73.9313437!16s%2Fg%2F11nmg9r_cr!19sChIJGSVPRx_1wokR43N6F9_3CDo?authuser=0&hl=en&rclk=1
Auto body repair shop manhattan ny,Prestige Auto Repair & body shop,4.2,429,,Auto body shop,2015 3rd Ave,40.7944919,-73.9421848,Closes soon,6 PMOpens 8 AM Tue,http://www.nyprestige.com/,2024-03-04 16:23:26,(212) 722-7223,,https://www.google.com/maps/place/Prestige+Auto+Repair+%26+body+shop/data=!4m7!3m6!1s0x89c2f6041b45ba91:0x47b44e20faa925b!8m2!3d40.7944919!4d-73.9421848!16s%2Fg%2F1tdh4t50!19sChIJkbpFGwT2wokRW5KqD-JEewQ?authuser=0&hl=en&rclk=1
Auto body repair shop manhattan ny,Midtown Center Auto Repair & Body Shop,3.7,289,,Car repair and maintenance service,42-60 22nd St,40.7503904,-73.9444023,Open 24 hours,,https://midtowncenterautorepair.com/,2024-03-04 16:23:28,(212) 629-1028," 
""Courteous staff, quick service, repair well done.""",https://www.google.com/maps/place/Midtown+Center+Auto+Repair+%26+Body+Shop/data=!4m7!3m6!1s0x89c2584cc2db2c1f:0x99449e2ff716cf2e!8m2!3d40.7503904!4d-73.9444023!16s%2Fg%2F11b7xsmg4x!19sChIJHyzbwkxYwokRLs8W9y-eRJk?authuser=0&hl=en&rclk=1
Auto body repair shop manhattan ny,Auto Body Pro Solution,4.7,53,,Auto body shop,547 W 133rd St,40.818547,-73.9551703,Closes soon,6 PMOpens 8 AM Tue,,2024-03-04 16:23:29,(212) 862-9335," 
""Pro solutions body repair is the best Felix is my guy his ...""",https://www.google.com/maps/place/Auto+Body+Pro+Solution/data=!4m7!3m6!1s0x89c2f668e83510f5:0x1b5b6862cac01b62!8m2!3d40.818547!4d-73.9551703!16s%2Fg%2F1tctmqvd!19sChIJ9RA16Gj2wokRYhvAymJoWxs?authuser=0&hl=en&rclk=1
Auto body repair shop manhattan ny,JG & Tony Auto Body Repair,4.7,30,,Auto body shop,5065 Broadway,40.8704788,-73.9153241,Open,Closes 8 PM,https://jg-tony-auto-body-repair.business.site/,2024-03-04 16:23:30,(646) 490-4627," 
""This is the best auto body shop I have ever been too!""",https://www.google.com/maps/place/JG+%26+Tony+Auto+Body+Repair/data=!4m7!3m6!1s0x89c2f3f309c7a1b1:0xacfaf610b05cb194!8m2!3d40.8704788!4d-73.9153241!16s%2Fg%2F11cmrq_z58!19sChIJsaHHCfPzwokRlLFcsBD2-qw?authuser=0&hl=en&rclk=1
Auto body repair shop manhattan ny,Manhattan Auto Repair Service,4.7,13,,Auto repair shop,2455 1st Ave.,40.8025075,-73.9311992,Open,Closes 7 PM,https://autorepairservicenyc.com/auto-body-repair-nyc/,2024-03-04 16:23:31,(212) 288-0173," 
""... both mechanical and auto body work at an excellent value.""",https://www.google.com/maps/place/Manhattan+Auto+Repair+Service/data=!4m7!3m6!1s0x89c258c6c268d2f3:0xab196d58ef65e283!8m2!3d40.8025075!4d-73.9311992!16s%2Fg%2F1vlk2gps!19sChIJ89JowsZYwokRg-Jl71htGas?authuser=0&hl=en&rclk=1
Auto body repair shop manhattan ny,Mike's Auto,4.5,56,,Auto body shop,218 E 121st St,40.8006227,-73.9370613,Open,Closes 7 PM,http://www.mikesautonynj.com/,2024-03-04 16:23:32,(212) 695-0250," 
""Mike's gave me a great price on a body repair and even took care of ...""",https://www.google.com/maps/place/Mike%27s+Auto/data=!4m7!3m6!1s0x89c2584ebb4078dd:0x9ee05074f199f218!8m2!3d40.8006227!4d-73.9370613!16s%2Fg%2F1tm13j4m!19sChIJ3XhAu05YwokRGPKZ8XRQ4J4?authuser=0&hl=en&rclk=1
Auto body repair shop manhattan ny,Autotech Collision,4.3,61,,Auto body shop,505 W 57th St,40.769471,-73.988947,Closed,Opens 7:30 AM Tue,http://autotechny.com/,2024-03-04 16:23:34,(212) 974-0400," 
""1) the car repairs were FLAWLESS 2) they detail your car - I ...""",https://www.google.com/maps/place/Autotech+Collision/data=!4m7!3m6!1s0x89c2585bdf7371a9:0xbaef53d2d6675dfc!8m2!3d40.769471!4d-73.988947!16s%2Fg%2F1tf76f5f!19sChIJqXFz31tYwokR_F1n1tJT77o?authuser=0&hl=en&rclk=1
Auto body repair shop manhattan ny,Vintage Autobody NYC,4.0,23,,Auto body shop,336 E 126th St,40.8024369,-73.9315274,,,https://vintageautobodyny.com/,2024-03-04 16:23:35,," 
""Did a great job matching my cars paint""",https://www.google.com/maps/place/Vintage+Autobody+NYC/data=!4m7!3m6!1s0x89c2f57794883c2f:0x31ebb1b098e217e1!8m2!3d40.8024369!4d-73.9315274!16s%2Fg%2F11jm9jtlps!19sChIJLzyIlHf1wokR4RfimLCx6zE?authuser=0&hl=en&rclk=1
Auto body repair shop manhattan ny,A - 1 Collision Auto Body Shop,No reviews,,,Auto repair shop,514 W 39th St,40.757897,-73.9981079,,,,2024-03-04 16:23:36,514 W 39th St,,https://www.google.com/maps/place/A+-+1+Collision+Auto+Body+Shop/data=!4m7!3m6!1s0x89c2584cdc00cc23:0x3b66601bbb5ce1bc!8m2!3d40.757897!4d-73.9981079!16s%2Fg%2F11t5x6v4ky!19sChIJI8wA3ExYwokRvOFcuxtgZjs?authuser=0&hl=en&rclk=1
Auto body repair shop manhattan ny,Daves collision repairs,4.9,25,,Auto body shop,505 W 51st St,40.7656161,-73.9917547,Closed,Opens 7 AM Tue,,2024-03-04 16:23:37,(212) 246-7877," 
""Will recommend to anyone needing repair.""",https://www.google.com/maps/place/Daves+collision+repairs/data=!4m7!3m6!1s0x89c2585a92f987b7:0xcbfee8c0c17a97a1!8m2!3d40.7656161!4d-73.9917547!16s%2Fg%2F1thxrk4k!19sChIJt4f5klpYwokRoZd6wcDo_ss?authuser=0&hl=en&rclk=1
Auto body repair shop manhattan ny,Marty's Auto Body,4.6,199,,Auto body shop,500 W 25th St,40.7490101,-74.0037929,Closed,Opens 8 AM Tue,https://mautobody.us/,2024-03-04 16:23:39,(212) 255-7654," 
""They did a phenomenal job matching the paint and repairing the doors.""",https://www.google.com/maps/place/Marty%27s+Auto+Body/data=!4m7!3m6!1s0x89c259b776bd0eed:0xcd6dc1c09f27367c!8m2!3d40.7490101!4d-74.0037929!16s%2Fg%2F1tfc7jl7!19sChIJ7Q69drdZwokRfDYnn8DBbc0?authuser=0&hl=en&rclk=1
Auto body repair shop manhattan ny,Manhattan Auto Care,4.1,299,,Auto body shop,275 Delancey St,40.715692,-73.9807434,Closed,Opens 8 AM Tue,http://www.manhattanautocare.com/,2024-03-04 16:23:40,(212) 353-0125," 
""Knowledgeable staff, clear communication through text, repair done ...""
 
BOOK ONLINE",https://www.google.com/maps/place/Manhattan+Auto+Care/data=!4m7!3m6!1s0x89c2597fd0676e2f:0xbe962e51dbfe68d7!8m2!3d40.715692!4d-73.9807434!16s%2Fg%2F1tl_02s1!19sChIJL25n0H9ZwokR12j-21Eulr4?authuser=0&hl=en&rclk=1
